Title 1,Title 2,Similarity Score,annotation_label,word_count_Title1,word_count_Title2
"epa eyes broad review of state, regional clean water permit programs",using growth curves to determine the timing of booster sessions,39.0,0,11,10
"epa eyes broad review of state, regional clean water permit programs","budgets permitting, marines could be fighting alongside robots by 2020s",43.0,0,11,10
"epa eyes broad review of state, regional clean water permit programs",the centrality of jerusalem to an end of conflict agreement,35.0,0,11,10
"epa eyes broad review of state, regional clean water permit programs",final epa rule speeds emissions cuts from hand-held engines,43.0,0,11,9
"epa eyes broad review of state, regional clean water permit programs","states, scientists urge drinking water standard for epa radiological guide",36.0,0,11,10
"epa eyes broad review of state, regional clean water permit programs",thresholds and regime change in the market for renewable identification numbers,33.0,0,11,11
"epa eyes broad review of state, regional clean water permit programs","crisis, risk culture and the role model of the honourable merchant",32.0,0,11,11
"epa eyes broad review of state, regional clean water permit programs",distributors segments of the division of surgical materials: an application of multivariate analysis,54.0,0,11,13
"epa eyes broad review of state, regional clean water permit programs",economic analysis of wind and caes hybrid system using biomass based energy storage,47.0,0,11,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",does performance related pay for teachers improve student performance? some evidence from india,60.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",the effect of essential medicines programme on rational use of medicines in china,48.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",spousal control and intra-household decision making: an experimental study in the philippines,40.0,0,14,12
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,53.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",impact of family planning health education on the knowledge and attitude among yasoujian women,57.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",analysis of the environmental effects of the clean heating policy in northern china,52.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,64.0,0,14,16
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",do political connections affect bank leverage? evidence from some middle eastern and north african countries,59.0,0,14,15
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,77.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",is per capita real gdp stationary in five southeastern european countries? fourier unit root test,50.0,0,14,15
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,46.0,0,14,12
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",how do trade and communication costs shape the spatial organization of firms?,50.0,0,14,12
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",do auctions and forced divestitures increase competition? evidence for retail gasoline markets,51.0,0,14,12
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,71.0,0,14,15
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",economics of the import of factors of production : comparative advantage and commercial policy,57.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,43.0,0,14,16
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,58.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,53.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,54.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",construction of a reflective quality of life index for gauteng province in south africa,48.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,45.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,47.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics","the recreational value of beaches in the nelson mandela bay area, south africa",53.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",role of digital economy and technology adoption for financial inclusion in india,53.0,0,14,12
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",the predicting model of urban residents pension income and expenditure based on multiple linear regression,53.0,0,14,15
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,60.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,60.0,0,14,14
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",distributors segments of the division of surgical materials: an application of multivariate analysis,45.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",economic analysis of wind and caes hybrid system using biomass based energy storage,42.0,0,14,13
"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,60.0,0,14,14
purchasing power of workers in the soviet union,the economic benefits of returned-global chinese ipos,24.0,0,8,7
purchasing power of workers in the soviet union,gmm estimation of non-gaussian structural vector autoregression,32.0,0,8,7
purchasing power of workers in the soviet union,an index of competitiveness and cooperativeness for normal-form games,36.0,0,8,9
purchasing power of workers in the soviet union,volatility-adjusted 60/40 versus 100--new risk investing paradigm,44.0,0,8,7
purchasing power of workers in the soviet union,distortions of national policies to renewable energy cooperation mechanisms,40.0,0,8,9
purchasing power of workers in the soviet union,law and finance in britain c. 1900,39.0,0,8,7
purchasing power of workers in the soviet union,the productivity puzzle in business services,31.0,0,8,6
purchasing power of workers in the soviet union,lessons from the financial crisis of 1907,32.0,0,8,7
purchasing power of workers in the soviet union,recent changes in the u.s. business cycle,30.0,0,8,7
purchasing power of workers in the soviet union,impacts of native american casinos and resorts on local hotels,33.0,0,8,10
purchasing power of workers in the soviet union,an empirical investigation into students' experience of fuel poverty,35.0,0,8,9
purchasing power of workers in the soviet union,cooperation in symmetric duopolies with demand inertia,27.0,0,8,7
purchasing power of workers in the soviet union,on signaling disability in anonymous economic games,40.0,0,8,7
purchasing power of workers in the soviet union,does the classification of intangibles matter? an equivalence testing,46.0,0,8,9
purchasing power of workers in the soviet union,local and urban development in the european union,30.0,0,8,8
purchasing power of workers in the soviet union,when youâve seen one financial crisisâ¦,23.0,0,8,6
purchasing power of workers in the soviet union,on the pitman estimator for a family of non-regular distributions,34.0,0,8,10
purchasing power of workers in the soviet union,counterterror intelligence operations and terror attacks,33.0,0,8,6
purchasing power of workers in the soviet union,water for sustainable development in africa,28.0,0,8,6
purchasing power of workers in the soviet union,using growth curves to determine the timing of booster sessions,26.0,0,8,10
purchasing power of workers in the soviet union,legal literacy for muslim converts in malaysia,31.0,0,8,7
purchasing power of workers in the soviet union,"budgets permitting, marines could be fighting alongside robots by 2020s",40.0,0,8,10
purchasing power of workers in the soviet union,conflict-of-interest concerns raised in fda reg science collaborations,43.0,0,8,8
purchasing power of workers in the soviet union,the centrality of jerusalem to an end of conflict agreement,40.0,0,8,10
purchasing power of workers in the soviet union,"does hiring at the ""wrong"" time pay off?",27.0,0,8,8
purchasing power of workers in the soviet union,final epa rule speeds emissions cuts from hand-held engines,32.0,0,8,9
purchasing power of workers in the soviet union,"states, scientists urge drinking water standard for epa radiological guide",41.0,0,8,10
purchasing power of workers in the soviet union,preliminary study of solar electricity using comparative analysis,34.0,0,8,8
final epa rule speeds emissions cuts from hand-held engines,the economic benefits of returned-global chinese ipos,24.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,gmm estimation of non-gaussian structural vector autoregression,38.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,an index of competitiveness and cooperativeness for normal-form games,28.0,0,9,9
final epa rule speeds emissions cuts from hand-held engines,volatility-adjusted 60/40 versus 100--new risk investing paradigm,44.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,distortions of national policies to renewable energy cooperation mechanisms,34.0,0,9,9
final epa rule speeds emissions cuts from hand-held engines,law and finance in britain c. 1900,43.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,concentrate or diversify? the relationship between tenant concentration and reit performance,59.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,lessons from the financial crisis of 1907,32.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,recent changes in the u.s. business cycle,34.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,impacts of native american casinos and resorts on local hotels,31.0,0,9,10
final epa rule speeds emissions cuts from hand-held engines,an empirical investigation into students' experience of fuel poverty,31.0,0,9,9
final epa rule speeds emissions cuts from hand-held engines,cooperation in symmetric duopolies with demand inertia,33.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,on signaling disability in anonymous economic games,40.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,why a government might want to consider foreign currency denominated debt,42.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,does the classification of intangibles matter? an equivalence testing,32.0,0,9,9
final epa rule speeds emissions cuts from hand-held engines,local and urban development in the european union,28.0,0,9,8
final epa rule speeds emissions cuts from hand-held engines,on the pitman estimator for a family of non-regular distributions,36.0,0,9,10
final epa rule speeds emissions cuts from hand-held engines,beyond obama's red lines: the syrian arab army and chemical warfare,40.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,what do prosecutors maximize? evidence from the careers of u.s. attorneys,40.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,on the tacit collusion equilibria of a dynamic duopoly investment game,39.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,using growth curves to determine the timing of booster sessions,32.0,0,9,10
final epa rule speeds emissions cuts from hand-held engines,legal literacy for muslim converts in malaysia,35.0,0,9,7
final epa rule speeds emissions cuts from hand-held engines,"budgets permitting, marines could be fighting alongside robots by 2020s",36.0,0,9,10
final epa rule speeds emissions cuts from hand-held engines,conflict-of-interest concerns raised in fda reg science collaborations,37.0,0,9,8
final epa rule speeds emissions cuts from hand-held engines,the centrality of jerusalem to an end of conflict agreement,30.0,0,9,10
final epa rule speeds emissions cuts from hand-held engines,"does hiring at the ""wrong"" time pay off?",37.0,0,9,8
final epa rule speeds emissions cuts from hand-held engines,"epa eyes broad review of state, regional clean water permit programs",43.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,purchasing power of workers in the soviet union,32.0,0,9,8
final epa rule speeds emissions cuts from hand-held engines,"states, scientists urge drinking water standard for epa radiological guide",39.0,0,9,10
final epa rule speeds emissions cuts from hand-held engines,thresholds and regime change in the market for renewable identification numbers,38.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,"crisis, risk culture and the role model of the honourable merchant",35.0,0,9,11
final epa rule speeds emissions cuts from hand-held engines,preliminary study of solar electricity using comparative analysis,36.0,0,9,8
policy implementation in hong kong,the economic benefits of returned-global chinese ipos,31.0,0,5,7
policy implementation in hong kong,gmm estimation of non-gaussian structural vector autoregression,41.0,0,5,7
policy implementation in hong kong,violent video games and crime,23.0,0,5,5
policy implementation in hong kong,volatility-adjusted 60/40 versus 100--new risk investing paradigm,49.0,0,5,7
policy implementation in hong kong,law and finance in britain c. 1900,32.0,0,5,7
policy implementation in hong kong,the productivity puzzle in business services,36.0,0,5,6
policy implementation in hong kong,lessons from the financial crisis of 1907,29.0,0,5,7
policy implementation in hong kong,recent changes in the u.s. business cycle,35.0,0,5,7
policy implementation in hong kong,management connectedness and corporate investment,37.0,0,5,5
policy implementation in hong kong,cooperation in symmetric duopolies with demand inertia,30.0,0,5,7
policy implementation in hong kong,on signaling disability in anonymous economic games,27.0,0,5,7
policy implementation in hong kong,cash holdings speed of adjustment,27.0,0,5,5
policy implementation in hong kong,when youâve seen one financial crisisâ¦,26.0,0,5,6
policy implementation in hong kong,environmental change and organizational transformation,28.0,0,5,5
policy implementation in hong kong,counterterror intelligence operations and terror attacks,36.0,0,5,6
policy implementation in hong kong,water for sustainable development in africa,33.0,0,5,6
policy implementation in hong kong,legal literacy for muslim converts in malaysia,32.0,0,5,7
"states, scientists urge drinking water standard for epa radiological guide",spousal control and intra-household decision making: an experimental study in the philippines,43.0,0,10,12
"states, scientists urge drinking water standard for epa radiological guide",an index of competitiveness and cooperativeness for normal-form games,43.0,0,10,9
"states, scientists urge drinking water standard for epa radiological guide",distortions of national policies to renewable energy cooperation mechanisms,37.0,0,10,9
"states, scientists urge drinking water standard for epa radiological guide",concentrate or diversify? the relationship between tenant concentration and reit performance,54.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,35.0,0,10,12
"states, scientists urge drinking water standard for epa radiological guide",how do trade and communication costs shape the spatial organization of firms?,37.0,0,10,12
"states, scientists urge drinking water standard for epa radiological guide",do auctions and forced divestitures increase competition? evidence for retail gasoline markets,32.0,0,10,12
"states, scientists urge drinking water standard for epa radiological guide",impacts of native american casinos and resorts on local hotels,34.0,0,10,10
"states, scientists urge drinking water standard for epa radiological guide",an empirical investigation into students' experience of fuel poverty,36.0,0,10,9
"states, scientists urge drinking water standard for epa radiological guide",why a government might want to consider foreign currency denominated debt,41.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",does the classification of intangibles matter? an equivalence testing,33.0,0,10,9
"states, scientists urge drinking water standard for epa radiological guide",local and urban development in the european union,47.0,0,10,8
"states, scientists urge drinking water standard for epa radiological guide",on the pitman estimator for a family of non-regular distributions,35.0,0,10,10
"states, scientists urge drinking water standard for epa radiological guide",beyond obama's red lines: the syrian arab army and chemical warfare,41.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",what do prosecutors maximize? evidence from the careers of u.s. attorneys,43.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",on the tacit collusion equilibria of a dynamic duopoly investment game,40.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",role of digital economy and technology adoption for financial inclusion in india,52.0,0,10,12
"states, scientists urge drinking water standard for epa radiological guide",using growth curves to determine the timing of booster sessions,33.0,0,10,10
"states, scientists urge drinking water standard for epa radiological guide","budgets permitting, marines could be fighting alongside robots by 2020s",31.0,0,10,10
"states, scientists urge drinking water standard for epa radiological guide",conflict-of-interest concerns raised in fda reg science collaborations,40.0,0,10,8
"states, scientists urge drinking water standard for epa radiological guide",the centrality of jerusalem to an end of conflict agreement,41.0,0,10,10
"states, scientists urge drinking water standard for epa radiological guide","does hiring at the ""wrong"" time pay off?",50.0,0,10,8
"states, scientists urge drinking water standard for epa radiological guide","epa eyes broad review of state, regional clean water permit programs",36.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",purchasing power of workers in the soviet union,41.0,0,10,8
"states, scientists urge drinking water standard for epa radiological guide",final epa rule speeds emissions cuts from hand-held engines,39.0,0,10,9
"states, scientists urge drinking water standard for epa radiological guide",thresholds and regime change in the market for renewable identification numbers,33.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide","crisis, risk culture and the role model of the honourable merchant",38.0,0,10,11
"states, scientists urge drinking water standard for epa radiological guide",preliminary study of solar electricity using comparative analysis,31.0,0,10,8
the predicting model of urban residents pension income and expenditure based on multiple linear regression,does performance related pay for teachers improve student performance? some evidence from india,43.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,the effect of essential medicines programme on rational use of medicines in china,41.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,44.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,impact of family planning health education on the knowledge and attitude among yasoujian women,52.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,analysis of the environmental effects of the clean heating policy in northern china,53.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,43.0,0,15,16
the predicting model of urban residents pension income and expenditure based on multiple linear regression,do political connections affect bank leverage? evidence from some middle eastern and north african countries,36.0,0,15,15
the predicting model of urban residents pension income and expenditure based on multiple linear regression,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,58.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,43.0,0,15,15
the predicting model of urban residents pension income and expenditure based on multiple linear regression,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,52.0,0,15,15
the predicting model of urban residents pension income and expenditure based on multiple linear regression,economics of the import of factors of production : comparative advantage and commercial policy,64.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,48.0,0,15,16
the predicting model of urban residents pension income and expenditure based on multiple linear regression,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,35.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,38.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,53.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,construction of a reflective quality of life index for gauteng province in south africa,51.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,50.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,24.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,"the recreational value of beaches in the nelson mandela bay area, south africa",58.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",53.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,41.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,53.0,0,15,14
the predicting model of urban residents pension income and expenditure based on multiple linear regression,distributors segments of the division of surgical materials: an application of multivariate analysis,50.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,economic analysis of wind and caes hybrid system using biomass based energy storage,53.0,0,15,13
the predicting model of urban residents pension income and expenditure based on multiple linear regression,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,49.0,0,15,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,does performance related pay for teachers improve student performance? some evidence from india,42.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,the effect of essential medicines programme on rational use of medicines in china,36.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,spousal control and intra-household decision making: an experimental study in the philippines,44.0,0,14,12
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,55.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,impact of family planning health education on the knowledge and attitude among yasoujian women,45.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,analysis of the environmental effects of the clean heating policy in northern china,44.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,44.0,0,14,16
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,do political connections affect bank leverage? evidence from some middle eastern and north african countries,43.0,0,14,15
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,53.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,is per capita real gdp stationary in five southeastern european countries? fourier unit root test,28.0,0,14,15
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,42.0,0,14,12
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,how do trade and communication costs shape the spatial organization of firms?,46.0,0,14,12
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,35.0,0,14,12
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,evaluating the effects of large scale health interventions in developing countries: the zambian malaria initiative,57.0,0,14,15
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,economics of the import of factors of production : comparative advantage and commercial policy,53.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,51.0,0,14,16
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,safety stock management in single vendor–single buyer problem under vmi with consignment stock agreement,34.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,41.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,50.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,construction of a reflective quality of life index for gauteng province in south africa,44.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,45.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,improving living standards of small producers in lombok indonesia: entrepreneurship can be the key,33.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,"the recreational value of beaches in the nelson mandela bay area, south africa",53.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,role of digital economy and technology adoption for financial inclusion in india,57.0,0,14,12
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,"who passes business's ""model bills""? policy capacity and corporate influence in u.s. state politics",60.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,the predicting model of urban residents pension income and expenditure based on multiple linear regression,41.0,0,14,15
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,analysis of inflation and rupiah exchange rate on mudharabah savings at sharia commercial banks,52.0,0,14,14
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,distributors segments of the division of surgical materials: an application of multivariate analysis,47.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,economic analysis of wind and caes hybrid system using biomass based energy storage,50.0,0,14,13
new and refreshment training demand for vietnam tourism human resources in tourism recovery situation,strategy of spatial planning and the advancement of urban competitiveness:taking nanjing city for example,50.0,0,14,14
thresholds and regime change in the market for renewable identification numbers,does performance related pay for teachers improve student performance? some evidence from india,46.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,the effect of essential medicines programme on rational use of medicines in china,26.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,spousal control and intra-household decision making: an experimental study in the philippines,42.0,0,11,12
thresholds and regime change in the market for renewable identification numbers,the impact of high-speed rail on housing prices: evidence from china's prefecture-level cities,41.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,analysis of the environmental effects of the clean heating policy in northern china,36.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,an index of competitiveness and cooperativeness for normal-form games,38.0,0,11,9
thresholds and regime change in the market for renewable identification numbers,the transformation from traditional nonprofit organizations to social enterprises: an institutional entrepreneurship perspective,69.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,distortions of national policies to renewable energy cooperation mechanisms,32.0,0,11,9
thresholds and regime change in the market for renewable identification numbers,concentrate or diversify? the relationship between tenant concentration and reit performance,37.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,testing stationarity in small‐ and medium‐sized samples when disturbances are serially correlated,38.0,0,11,12
thresholds and regime change in the market for renewable identification numbers,how do trade and communication costs shape the spatial organization of firms?,36.0,0,11,12
thresholds and regime change in the market for renewable identification numbers,do auctions and forced divestitures increase competition? evidence for retail gasoline markets,35.0,0,11,12
thresholds and regime change in the market for renewable identification numbers,impacts of native american casinos and resorts on local hotels,43.0,0,11,10
thresholds and regime change in the market for renewable identification numbers,an empirical investigation into students' experience of fuel poverty,35.0,0,11,9
thresholds and regime change in the market for renewable identification numbers,why a government might want to consider foreign currency denominated debt,28.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,does the classification of intangibles matter? an equivalence testing,32.0,0,11,9
thresholds and regime change in the market for renewable identification numbers,surgical scheduling by fuzzy model considering inpatient beds shortage under uncertain surgery durations,43.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,unit-root and stationarity testing with empirical application on industrial production of cee-4 countries,58.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,the incidence of carbon taxes in u.s. manufacturing: lessons from energy cost pass-through,41.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,on the pitman estimator for a family of non-regular distributions,32.0,0,11,10
thresholds and regime change in the market for renewable identification numbers,beyond obama's red lines: the syrian arab army and chemical warfare,34.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,"the recreational value of beaches in the nelson mandela bay area, south africa",33.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,what do prosecutors maximize? evidence from the careers of u.s. attorneys,36.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,on the tacit collusion equilibria of a dynamic duopoly investment game,37.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,role of digital economy and technology adoption for financial inclusion in india,51.0,0,11,12
thresholds and regime change in the market for renewable identification numbers,using growth curves to determine the timing of booster sessions,38.0,0,11,10
thresholds and regime change in the market for renewable identification numbers,"budgets permitting, marines could be fighting alongside robots by 2020s",40.0,0,11,10
thresholds and regime change in the market for renewable identification numbers,the centrality of jerusalem to an end of conflict agreement,34.0,0,11,10
thresholds and regime change in the market for renewable identification numbers,"epa eyes broad review of state, regional clean water permit programs",33.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,final epa rule speeds emissions cuts from hand-held engines,38.0,0,11,9
thresholds and regime change in the market for renewable identification numbers,"states, scientists urge drinking water standard for epa radiological guide",33.0,0,11,10
thresholds and regime change in the market for renewable identification numbers,"crisis, risk culture and the role model of the honourable merchant",29.0,0,11,11
thresholds and regime change in the market for renewable identification numbers,distributors segments of the division of surgical materials: an application of multivariate analysis,53.0,0,11,13
thresholds and regime change in the market for renewable identification numbers,economic analysis of wind and caes hybrid system using biomass based energy storage,38.0,0,11,13
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,motivational interviewing retention counseling and adherence to early infant diagnostic hiv testing schedule in south africa: the paedlink randomized trial,59.0,0,18,20
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,the effect of conditional transfers on school performance and child labor: evidence from an ex-post impact evaluation in costa rica,57.0,0,18,20
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,the impact of an integrated community-based micronutrient and health programme on stunting in malawian preschool children,57.0,0,18,16
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,the gender and generational consequences of the demographic transition and population policy: an assessment of the micro and macro linkages,55.0,0,18,20
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,which firms benefit from strengthening contract enforcement? foreignness as an asset at exit in emerging economies private equity,41.0,0,18,18
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,assessment of the effectiveness of fuel and toll pricing policies in motorway emissions: an ex-post analysis,48.0,0,18,16
key differences between methods of measuring foreign direct investor involvement in service industries – case study of poland,thinking beyond collateral in value chain lending: access to bank credit for smallholder vietnamese bamboo and cinnamon farmers,57.0,0,18,18
